date,hour,tranDate,tranHour,marginalPrice,regBid,regBidQse,regBidNontrade,regDemand,regOffering,regPrice,regRegistered,srBid,srBidQse,srBidNontrade,srDemand,srOffering,srPrice,srRegistered,supBid,supBidQse,supBidNontrade,supDemand,supOffering,supPrice,supRegistered,edregBid,edregPrice
2025-01-01,00,2025-01-01,00:00,2952.736,0,500.0,300.1,500,2096.0,0,809800,265.6,97.4,637.1,500,5081.418,220.0,139919,742.5,257.9,0.0,1000,7132.218,220.0,404200,424.5,367.0
2025-01-01,01,2025-01-01,01:00,2995.124,0,500.0,300.0,500,2094.4,0,809800,402.4,97.8,500.1,500,5081.818,220.0,139919,716.4,283.8,0.0,1000,7158.118,220.0,404200,424.5,367.0
2025-01-01,02,2025-01-01,02:00,2995.124,0,500.0,300.0,500,2093.2,0,809800,402.4,97.8,500.0,500,5081.818,220.0,139919,716.5,283.7,0.0,1000,7158.018,220.0,404200,424.5,367.0
2025-01-01,03,2025-01-01,03:00,2995.124,0,500.0,300.0,500,2092.3,0,809800,402.4,97.8,500.0,500,5081.818,220.0,139919,716.5,283.7,0.0,1000,7158.018,220.0,404200,424.5,367.0
2025-01-01,04,2025-01-01,04:00,2995.124,0,500.0,300.0,500,2092.0,0,809800,402.5,97.7,500.0,500,5081.718,220.0,139919,716.4,283.8,0.0,1000,7158.118,220.0,404200,424.5,367.0
2025-01-01,05,2025-01-01,05:00,2995.124,0,500.0,300.0,500,2090.5,0,809800,404.0,96.2,500.0,500,5080.218,220.0,139919,717.2,283.0,0.0,1000,7157.318,220.0,404200,424.5,367.0
2025-01-01,06,2025-01-01,06:00,2995.124,0,500.0,300.0,500,2091.9,0,809800,403.1,97.1,500.0,500,5081.118,220.0,139919,716.9,283.3,0.0,1000,7157.618,220.0,404200,424.5,367.0
2025-01-01,07,2025-01-01,07:00,2995.124,0,500.0,300.0,500,2092.9,0,809800,404.4,95.8,500.0,500,5079.818,220.0,139919,717.9,282.3,0.0,1000,7156.618,220.0,404200,424.5,367.0
2025-01-01,08,2025-01-01,08:00,2995.124,0,500.0,300.0,500,2094.7,0,809800,409.3,90.9,500.0,500,5074.918,220.0,139919,721.4,278.8,0.0,1000,7153.118,220.0,404200,424.5,367.0
2025-01-01,09,2025-01-01,09:00,2995.124,0,500.0,300.0,500,2096.7,0,809800,411.1,89.1,500.0,500,5073.118,220.0,139919,763.7,236.5,0.0,1000,7110.818,220.0,404200,424.5,367.0
2025-01-01,10,2025-01-01,10:00,3084.058,0,500.0,300.0,500,2098.8,0,809800,406.8,93.5,500.0,500,5077.518,220.0,139919,763.9,236.3,0.0,1000,7110.618,220.0,404200,424.5,367.0
2025-01-01,11,2025-01-01,11:00,2995.124,0,500.0,300.0,500,2098.0,0,809800,404.6,95.6,500.1,500,5079.618,220.0,139919,769.7,230.5,0.0,1000,7104.818,220.0,404200,424.5,367.0
2025-01-01,12,2025-01-01,12:00,3084.058,0,500.0,300.0,500,2094.5,0,809800,412.2,88.1,500.1,500,5072.118,220.0,139919,795.0,205.3,0.0,1000,7079.618,220.0,404200,424.5,367.0
2025-01-01,13,2025-01-01,13:00,2995.124,0,500.0,300.1,500,2099.7,0,809800,418.4,81.9,500.0,500,5065.918,220.0,139919,799.3,200.9,0.0,1000,7075.218,220.0,404200,424.5,367.0
2025-01-01,14,2025-01-01,14:00,2995.124,0,500.0,300.1,500,2099.2,0,809800,414.7,85.5,500.0,500,5069.518,220.0,139919,801.3,198.9,0.0,1000,7073.218,220.0,404200,424.5,367.0
2025-01-01,15,2025-01-01,15:00,2995.124,0,500.0,300.1,500,2099.2,0,809800,415.5,84.7,500.1,500,5068.718,220.0,139919,804.2,196.0,0.0,1000,7070.318,220.0,404200,424.5,367.0
2025-01-01,16,2025-01-01,16:00,2995.124,0,500.0,300.1,500,2099.3,0,809800,419.7,80.6,500.1,500,5064.618,220.0,139919,806.1,194.1,0.0,1000,7068.418,220.0,404200,424.5,367.0
2025-01-01,17,2025-01-01,17:00,3507.678,0,500.0,300.2,500,2098.0,0,809800,101.1,76.8,822.2,500,5060.818,390.0,139919,805.1,195.3,0.0,1000,7069.618,350.0,404200,424.5,367.0
2025-01-01,18,2025-01-01,18:00,3507.678,0,500.0,300.2,500,2100.3,0,809800,103.1,80.6,816.5,500,5064.618,390.0,139919,805.1,195.3,0.0,1000,7069.618,350.0,404200,424.5,367.0
2025-01-01,19,2025-01-01,19:00,3507.678,0,500.0,300.2,500,2100.7,0,809800,109.5,82.2,808.5,500,5066.218,390.0,139919,798.5,201.9,0.0,1000,7076.218,350.0,404200,424.5,367.0
2025-01-01,20,2025-01-01,20:00,3735.695,0,500.0,300.2,500,2100.1,0,809800,20.0,83.0,897.1,500,5067.018,390.0,139919,684.6,206.9,109.0,1000,7081.218,350.0,404200,424.5,367.0
2025-01-01,21,2025-01-01,21:00,3813.533,0,500.0,300.2,500,2099.6,0,809800,20.0,84.9,895.2,500,5068.918,150.0,139919,637.1,230.6,132.8,1000,7104.918,220.0,404200,424.5,367.0
2025-01-01,22,2025-01-01,22:00,3507.678,0,500.0,300.2,500,2098.9,0,809800,164.8,92.8,742.6,500,5076.818,220.0,139919,723.0,277.3,0.0,1000,7151.618,220.0,404200,424.5,367.0
2025-01-01,23,2025-01-01,23:00,3416.965,0,500.0,300.1,500,2096.5,0,809800,309.8,95.9,594.4,500,5079.918,220.0,139919,719.8,280.5,0.0,1000,7154.818,220.0,404200,424.5,367.0
2025-01-02,00,2025-01-02,00:00,2995.124,0,500.0,300.0,500,2096.5,0,809800,397.5,102.7,500.0,500,5056.718,220.0,144619,700.1,300.1,0.0,1000,7084.418,220.0,413200,424.5,367.0
2025-01-02,01,2025-01-02,01:00,2836.339,0,500.0,300.0,500,2094.6,0,809800,397.0,103.1,500.0,500,5057.118,220.0,144619,700.3,300.3,0.0,1000,7084.618,220.0,413200,424.5,367.0
2025-01-02,02,2025-01-02,02:00,2813.985,0,500.0,300.0,500,2093.2,0,809800,396.9,103.1,500.0,500,5057.118,152.123,144619,700.2,300.4,0.0,1000,7084.718,200.0,413200,424.5,367.0
2025-01-02,03,2025-01-02,03:00,2813.985,0,500.0,300.0,500,2092.1,0,809800,396.9,103.1,500.0,500,5057.118,150.0,144619,700.3,300.3,0.0,1000,7084.618,200.0,413200,424.5,367.0
2025-01-02,04,2025-01-02,04:00,2813.985,0,500.0,300.0,500,2091.6,0,809800,397.1,103.0,500.0,500,5057.018,150.0,144619,700.4,300.2,0.0,1000,7084.518,160.0,413200,424.5,367.0
2025-01-02,05,2025-01-02,05:00,2813.985,0,500.0,300.0,500,2090.3,0,809800,397.5,102.5,500.0,500,5056.518,150.0,144619,738.1,262.5,0.0,1000,7046.818,200.0,413200,424.5,367.0
2025-01-02,06,2025-01-02,06:00,2813.985,0,500.0,300.0,500,2092.1,0,809800,398.5,101.5,500.0,500,5055.518,150.0,144619,741.1,259.5,0.0,1000,7043.818,200.0,413200,424.5,367.0
2025-01-02,07,2025-01-02,07:00,2945.886,0,500.0,300.0,500,2095.9,0,809800,401.7,98.5,500.0,500,5052.518,220.0,144619,740.9,259.3,0.0,1000,7043.618,220.0,413200,424.5,367.0
2025-01-02,08,2025-01-02,08:00,3084.058,0,500.0,300.1,500,2096.9,0,809800,405.8,94.5,500.0,500,5048.518,220.0,144619,764.0,236.2,0.0,1000,7020.518,220.0,413200,424.5,367.0
2025-01-02,09,2025-01-02,09:00,3084.058,0,500.0,300.1,500,2095.9,0,809800,404.9,95.4,500.1,500,5049.418,220.0,144619,822.2,178.0,0.0,1000,6962.318,220.0,413200,424.5,367.0
2025-01-02,10,2025-01-02,10:00,3084.058,0,500.0,300.1,500,2077.0,0,809800,404.2,96.1,500.0,500,5050.118,220.0,144619,822.5,177.7,0.0,1000,6962.018,220.0,413200,424.5,367.0
2025-01-02,11,2025-01-02,11:00,3084.058,0,500.0,300.2,500,2075.6,0,809800,401.9,98.3,500.0,500,5052.318,220.0,144619,826.3,173.9,0.0,1000,6958.218,220.0,413200,424.5,367.0
2025-01-02,12,2025-01-02,12:00,2830.981,0,500.0,300.1,500,2072.3,0,809800,416.9,83.2,500.0,500,5037.218,220.0,144619,836.0,164.5,0.0,1000,6948.818,220.0,413200,424.5,367.0
2025-01-02,13,2025-01-02,13:00,3084.058,0,500.0,300.1,500,2077.2,0,809800,414.6,85.7,500.0,500,5039.718,220.0,144619,876.0,124.2,0.0,1000,6908.518,220.0,413200,424.5,367.0
2025-01-02,14,2025-01-02,14:00,2995.124,0,500.0,300.1,500,2077.2,0,809800,411.4,88.8,500.0,500,5042.818,220.0,144619,885.9,114.3,0.0,1000,6898.618,220.0,413200,424.5,367.0
2025-01-02,15,2025-01-02,15:00,2977.245,0,500.0,300.1,500,2080.1,0,809800,412.6,87.6,500.0,500,5041.618,220.0,144619,888.7,111.6,0.0,1000,6895.918,220.0,413200,424.5,367.0
2025-01-02,16,2025-01-02,16:00,3084.058,0,500.0,300.1,500,2080.4,0,809800,418.4,81.9,500.0,500,5036.918,220.0,144619,893.0,107.1,0.0,1000,6894.818,220.0,413200,424.5,367.0
2025-01-02,17,2025-01-02,17:00,3416.965,0,500.0,300.2,500,2084.0,0,809800,146.2,75.6,778.4,500,5029.618,399.0,144619,893.1,107.3,0.0,1000,6891.618,350.0,413200,424.5,367.0
2025-01-02,18,2025-01-02,18:00,3507.678,0,500.0,300.2,500,2087.3,0,809800,85.3,81.9,832.9,500,5035.918,390.0,144619,892.6,107.9,0.0,1000,6892.218,350.0,413200,424.5,367.0
2025-01-02,19,2025-01-02,19:00,3416.965,0,500.0,300.2,500,2091.3,0,809800,363.9,84.5,551.9,500,5038.518,390.0,144619,887.0,113.2,0.0,1000,6897.518,350.0,413200,424.5,367.0
2025-01-02,20,2025-01-02,20:00,3084.058,0,500.0,300.1,500,2091.3,0,809800,415.4,84.9,500.0,500,5039.918,220.0,144619,880.3,119.9,0.0,1000,6907.618,220.0,413200,424.5,367.0
2025-01-02,21,2025-01-02,21:00,3084.058,0,500.0,300.1,500,2117.7,0,809800,406.4,93.9,500.0,500,5107.918,220.0,144619,841.9,158.3,0.0,1000,7035.818,220.0,413200,424.5,367.0
2025-01-02,22,2025-01-02,22:00,2945.886,0,500.0,300.1,500,2117.7,0,809800,396.5,103.7,500.0,500,5117.718,220.0,144619,777.0,223.3,0.0,1000,7100.818,220.0,413200,424.5,367.0
2025-01-02,23,2025-01-02,23:00,2939.952,0,500.0,300.0,500,2115.1,0,809800,397.0,103.2,500.0,500,5117.218,220.0,144619,774.7,225.7,0.0,1000,7103.218,220.0,413200,424.5,367.0
2025-01-03,00,2025-01-03,00:00,2813.985,0,500.0,300.0,500,2114.8,0,814600,395.2,104.8,500.0,500,5118.818,152.123,144619,729.6,270.9,0.0,1000,7154.418,161.468,413200,422.1,373.0
2025-01-03,01,2025-01-03,01:00,2813.985,0,500.0,300.0,500,2112.9,0,814600,394.8,105.2,500.0,500,5119.218,152.123,144619,693.3,307.1,0.0,1000,7190.618,157.5,413200,422.1,373.0
2025-01-03,02,2025-01-03,02:00,2813.985,0,500.0,300.0,500,2111.3,0,814600,394.8,105.2,500.0,500,5119.218,152.123,144619,692.8,307.3,0.0,1000,7190.818,155.7,413200,422.1,373.0
2025-01-03,03,2025-01-03,03:00,2813.985,0,500.0,300.0,500,2110.3,0,814600,394.8,105.2,500.0,500,5119.218,145.123,144619,692.9,307.2,0.0,1000,7190.718,154.8,413200,422.1,373.0
2025-01-03,04,2025-01-03,04:00,2813.985,0,500.0,300.0,500,2109.6,0,814600,395.9,104.1,500.0,500,5118.118,150.0,144619,693.1,307.2,0.0,1000,7190.718,157.5,413200,422.1,373.0
2025-01-03,05,2025-01-03,05:00,2813.985,0,500.0,300.0,500,2108.4,0,814600,394.8,105.2,500.0,500,5119.218,150.0,144619,725.3,275.2,0.0,1000,7152.718,200.0,413200,422.1,373.0
2025-01-03,06,2025-01-03,06:00,2870.486,0,500.0,300.0,500,2110.2,0,814600,396.5,103.6,500.0,500,5117.618,220.0,144619,725.4,275.0,0.0,1000,7152.518,220.0,413200,422.1,373.0
2025-01-03,07,2025-01-03,07:00,2995.124,0,500.0,300.1,500,2113.5,0,814600,400.6,99.6,500.0,500,5113.618,220.0,144619,726.8,273.4,0.0,1000,7150.918,220.0,413200,422.1,373.0
2025-01-03,08,2025-01-03,08:00,2995.124,0,500.0,300.1,500,2114.9,0,814600,398.0,102.2,500.1,500,5116.218,220.0,144619,753.3,246.9,0.0,1000,7124.418,220.0,413200,422.1,373.0
2025-01-03,09,2025-01-03,09:00,2995.124,0,500.0,300.1,500,2102.5,0,814600,399.6,100.6,500.1,500,5114.618,220.0,144619,810.8,189.4,0.0,1000,7066.918,220.0,413200,422.1,373.0
2025-01-03,10,2025-01-03,10:00,2995.124,0,500.0,300.1,500,2099.6,0,814600,398.9,101.3,500.0,500,5115.318,220.0,144619,811.7,188.5,0.0,1000,7066.018,220.0,413200,422.1,373.0
2025-01-03,11,2025-01-03,11:00,2813.985,0,500.0,300.1,500,2098.3,0,814600,396.6,103.5,500.0,500,5117.518,220.0,144619,814.8,185.6,0.0,1000,7063.118,220.0,413200,422.1,373.0
2025-01-03,12,2025-01-03,12:00,2813.985,0,500.0,300.0,500,2095.2,0,814600,413.6,86.4,500.0,500,5100.418,166.123,144619,823.0,177.3,0.0,1000,7054.818,179.97,413200,422.1,373.0
2025-01-03,13,2025-01-03,13:00,2813.985,0,500.0,300.0,500,2098.0,0,814600,409.2,90.9,500.0,500,5104.918,220.0,144619,863.5,137.0,0.0,1000,7014.518,200.0,413200,422.1,373.0
2025-01-03,14,2025-01-03,14:00,2813.985,0,500.0,300.0,500,2101.7,0,814600,409.2,90.8,500.0,500,5104.818,176.123,144619,872.3,128.3,0.0,1000,7005.818,200.0,413200,422.1,373.0
2025-01-03,15,2025-01-03,15:00,2813.985,0,500.0,300.0,500,2101.3,0,814600,409.4,90.6,500.0,500,5104.618,220.0,144619,873.9,126.6,0.0,1000,7004.118,220.0,413200,422.1,373.0
2025-01-03,16,2025-01-03,16:00,3084.058,0,500.0,300.1,500,2103.6,0,814600,414.4,85.9,500.1,500,5099.918,220.0,144619,873.6,126.6,0.0,1000,7004.118,220.0,413200,422.1,373.0
2025-01-03,17,2025-01-03,17:00,3416.965,0,500.0,300.2,500,2106.6,0,814600,426.7,73.6,500.0,500,5089.618,220.0,144619,883.7,116.5,0.0,1000,6999.918,350.0,413200,422.1,373.0
2025-01-03,18,2025-01-03,18:00,3172.992,0,500.0,300.2,500,2118.7,0,814600,417.4,82.9,500.0,500,5097.918,220.0,144619,885.3,114.9,0.0,1000,7001.818,220.0,413200,422.1,373.0
2025-01-03,19,2025-01-03,19:00,3084.058,0,500.0,300.1,500,2118.7,0,814600,414.8,85.5,500.0,500,5100.518,220.0,144619,878.4,121.8,0.0,1000,7008.718,220.0,413200,422.1,373.0
2025-01-03,20,2025-01-03,20:00,3084.058,0,500.0,300.1,500,2118.7,0,814600,413.0,87.3,500.0,500,5102.318,220.0,144619,865.1,135.1,0.0,1000,7016.018,220.0,413200,422.1,373.0
2025-01-03,21,2025-01-03,21:00,3084.058,0,500.0,300.1,500,2118.7,0,814600,404.0,96.3,500.0,500,5110.318,220.0,144619,834.1,166.1,0.0,1000,7043.618,220.0,413200,422.1,373.0
2025-01-03,22,2025-01-03,22:00,3084.058,0,500.0,300.1,500,2118.1,0,814600,394.1,106.1,500.0,500,5120.118,220.0,144619,763.1,237.1,0.0,1000,7114.618,220.0,413200,422.1,373.0
2025-01-03,23,2025-01-03,23:00,3084.058,0,500.0,300.1,500,2115.6,0,814600,394.5,105.7,500.0,500,5119.718,220.0,144619,761.0,239.2,0.0,1000,7116.718,220.0,413200,422.1,373.0
2025-01-04,00,2025-01-04,00:00,2995.124,0,500.0,300.2,500,2122.4,0,814600,394.2,106.0,500.1,500,5120.018,220.0,144619,726.2,274.0,0.0,1000,7151.518,220.0,413200,424.5,367.0
2025-01-04,01,2025-01-04,01:00,2945.886,0,500.0,300.1,500,2120.3,0,814600,394.1,106.1,500.0,500,5120.118,220.0,144619,692.1,308.2,0.0,1000,7185.718,220.0,413200,424.5,367.0
2025-01-04,02,2025-01-04,02:00,2813.985,0,500.0,300.1,500,2118.7,0,814600,394.0,106.1,500.0,500,5120.118,220.0,144619,693.5,306.9,0.0,1000,7184.418,200.0,413200,424.5,367.0
2025-01-04,03,2025-01-04,03:00,2813.985,0,500.0,300.0,500,2117.8,0,814600,393.9,106.1,500.0,500,5120.118,152.123,144619,693.8,306.7,0.0,1000,7184.218,200.0,413200,424.5,367.0
2025-01-04,04,2025-01-04,04:00,2813.985,0,500.0,300.0,500,2117.2,0,814600,393.9,106.1,500.0,500,5120.118,152.123,144619,694.5,306.1,0.0,1000,7183.618,200.0,413200,424.5,367.0
2025-01-04,05,2025-01-04,05:00,2813.985,0,500.0,300.1,500,2116.0,0,814600,395.3,104.7,500.0,500,5118.718,152.123,144619,695.8,304.7,0.0,1000,7182.218,200.0,413200,424.5,367.0
2025-01-04,06,2025-01-04,06:00,2945.886,0,500.0,300.1,500,2117.5,0,814600,395.2,105.1,500.0,500,5119.118,220.0,144619,695.9,304.4,0.0,1000,7181.918,220.0,413200,424.5,367.0
2025-01-04,07,2025-01-04,07:00,2995.124,0,500.0,300.1,500,2119.2,0,814600,396.8,103.4,500.0,500,5117.418,220.0,144619,696.0,304.2,0.0,1000,7181.718,220.0,413200,424.5,367.0
2025-01-04,08,2025-01-04,08:00,2995.124,0,500.0,300.1,500,2122.1,0,814600,394.2,106.0,500.0,500,5120.018,220.0,144619,698.9,301.3,0.0,1000,7178.818,220.0,413200,424.5,367.0
2025-01-04,09,2025-01-04,09:00,2813.985,0,500.0,300.0,500,2124.3,0,814600,396.4,103.6,500.0,500,5037.618,152.123,144619,748.7,251.8,0.0,1000,6889.318,220.0,413200,424.5,367.0
2025-01-04,10,2025-01-04,10:00,2813.985,0,500.0,300.0,500,2124.8,0,814600,390.8,109.2,500.0,500,5043.218,176.123,144619,748.4,251.7,0.0,1000,6889.218,172.0,413200,424.5,367.0
2025-01-04,11,2025-01-04,11:00,2813.985,0,500.0,300.0,500,2124.2,0,814600,388.8,111.2,500.0,500,5125.218,176.123,144619,754.0,246.1,0.0,1000,7123.618,172.0,413200,424.5,367.0
2025-01-04,12,2025-01-04,12:00,2813.985,0,500.0,300.0,500,2120.7,0,814600,403.3,96.7,500.0,500,5110.718,176.123,144619,767.7,232.4,0.0,1000,7109.918,171.5,413200,424.5,367.0
2025-01-04,13,2025-01-04,13:00,2813.985,0,500.0,300.0,500,2126.0,0,814600,403.3,96.7,500.0,500,5110.718,176.123,144619,771.1,229.0,0.0,1000,7106.518,172.0,413200,424.5,367.0
2025-01-04,14,2025-01-04,14:00,2813.985,0,500.0,300.0,500,2125.2,0,814600,401.0,99.0,500.0,500,5113.018,176.123,144619,772.2,227.9,0.0,1000,7105.418,172.0,413200,424.5,367.0
2025-01-04,15,2025-01-04,15:00,2813.985,0,500.0,300.0,500,2124.5,0,814600,401.2,98.8,500.0,500,5112.818,176.123,144619,774.9,225.3,0.0,1000,7102.818,175.0,413200,424.5,367.0
2025-01-04,16,2025-01-04,16:00,2995.124,0,500.0,300.1,500,2124.6,0,814600,405.8,94.4,500.0,500,5108.418,220.0,144619,777.2,223.0,0.0,1000,7100.518,220.0,413200,424.5,367.0
2025-01-04,17,2025-01-04,17:00,3172.992,0,500.0,300.1,500,2124.1,0,814600,414.2,86.1,500.1,500,5100.118,220.0,144619,781.9,218.4,0.0,1000,7099.318,220.0,413200,424.5,367.0
2025-01-04,18,2025-01-04,18:00,3416.965,0,500.0,300.3,500,2126.0,0,814600,398.7,94.0,507.6,500,5108.018,220.0,144619,779.5,220.7,0.0,1000,7098.218,350.0,413200,424.5,367.0
2025-01-04,19,2025-01-04,19:00,3172.992,0,500.0,300.2,500,2126.0,0,814600,404.8,95.5,500.1,500,5109.518,220.0,144619,775.7,224.5,0.0,1000,7105.418,220.0,413200,424.5,367.0
2025-01-04,20,2025-01-04,20:00,3172.992,0,500.0,300.1,500,2126.0,0,814600,403.7,96.6,500.1,500,5110.618,220.0,144619,768.4,231.8,0.0,1000,7112.718,220.0,413200,424.5,367.0
2025-01-04,21,2025-01-04,21:00,3172.992,0,500.0,300.2,500,2125.9,0,814600,404.1,96.2,500.1,500,5110.218,220.0,144619,753.7,246.5,0.0,1000,7124.018,220.0,413200,424.5,367.0
2025-01-04,22,2025-01-04,22:00,3084.058,0,500.0,300.1,500,2124.6,0,814600,395.6,104.6,500.1,500,5118.618,220.0,144619,709.7,290.5,0.0,1000,7168.018,220.0,413200,424.5,367.0
2025-01-04,23,2025-01-04,23:00,3084.058,0,500.0,300.1,500,2122.3,0,814600,392.4,107.8,500.1,500,5121.818,220.0,144619,704.1,296.1,0.0,1000,7173.618,220.0,413200,424.5,367.0
2025-01-05,00,2025-01-05,00:00,2995.124,0,500.0,300.2,500,2124.6,0,814600,395.8,104.4,500.3,500,5118.418,220.0,144619,698.7,301.5,0.0,1000,7179.018,220.0,413200,424.5,367.0
2025-01-05,01,2025-01-05,01:00,2995.124,0,500.0,300.1,500,2123.0,0,814600,395.7,104.5,500.3,500,5118.518,220.0,144619,696.3,303.9,0.0,1000,7181.418,220.0,413200,424.5,367.0
2025-01-05,02,2025-01-05,02:00,2813.985,0,500.0,300.1,500,2121.8,0,814600,395.6,104.5,500.1,500,5118.518,220.0,144619,696.5,303.9,0.0,1000,7181.418,200.0,413200,424.5,367.0
2025-01-05,03,2025-01-05,03:00,2870.486,0,500.0,300.0,500,2120.9,0,814600,395.5,104.5,500.5,500,5118.518,220.0,144619,696.6,303.9,0.0,1000,7181.418,220.0,413200,424.5,367.0
2025-01-05,04,2025-01-05,04:00,2813.985,0,500.0,300.0,500,2120.4,0,814600,395.6,104.5,500.3,500,5118.518,220.0,144619,696.6,303.8,0.0,1000,7181.318,200.0,413200,424.5,367.0
2025-01-05,05,2025-01-05,05:00,2939.952,0,500.0,300.0,500,2119.1,0,814600,395.6,104.5,500.3,500,5118.518,220.0,144619,698.1,302.2,0.0,1000,7179.718,220.0,413200,424.5,367.0
2025-01-05,06,2025-01-05,06:00,2916.412,0,500.0,300.0,500,2120.5,0,814600,395.3,104.9,500.2,500,5118.918,220.0,144619,698.8,301.5,0.0,1000,7179.018,220.0,413200,424.5,367.0
2025-01-05,07,2025-01-05,07:00,2939.952,0,500.0,300.0,500,2121.5,0,814600,396.7,103.4,500.2,500,5117.418,220.0,144619,699.9,300.5,0.0,1000,7178.018,220.0,413200,424.5,367.0
2025-01-05,08,2025-01-05,08:00,2816.179,0,500.0,300.0,500,2123.3,0,814600,396.9,103.2,500.1,500,5037.218,220.0,144619,702.7,297.8,0.0,1000,6935.318,220.0,413200,424.5,367.0
2025-01-05,09,2025-01-05,09:00,2813.985,0,500.0,300.0,500,2125.3,0,814600,400.9,99.1,500.2,500,5033.118,220.0,144619,748.0,252.4,0.0,1000,6889.918,220.0,413200,424.5,367.0
2025-01-05,10,2025-01-05,10:00,2813.985,0,500.0,300.0,500,2107.4,0,814600,396.4,103.6,500.2,500,5117.618,176.123,144619,747.7,252.8,0.0,1000,7130.318,200.0,413200,424.5,367.0
2025-01-05,11,2025-01-05,11:00,2813.985,0,500.0,300.1,500,2106.6,0,814600,394.5,105.5,500.2,500,5119.518,176.123,144619,752.2,248.0,0.0,1000,7125.518,175.0,413200,424.5,367.0
2025-01-05,12,2025-01-05,12:00,2813.985,0,500.0,300.0,500,2103.1,0,814600,406.3,93.7,500.2,500,5107.718,176.123,144619,765.7,234.4,0.0,1000,7111.918,172.0,413200,424.5,367.0
2025-01-05,13,2025-01-05,13:00,2813.985,0,500.0,300.0,500,2108.3,0,814600,405.9,94.1,500.2,500,5108.118,176.123,144619,768.9,231.2,0.0,1000,7108.718,172.0,413200,424.5,367.0
2025-01-05,14,2025-01-05,14:00,2813.985,0,500.0,300.0,500,2107.8,0,814600,402.4,97.6,500.3,500,5111.618,176.123,144619,771.1,229.1,0.0,1000,7106.618,172.0,413200,424.5,367.0
2025-01-05,15,2025-01-05,15:00,2813.985,0,500.0,300.1,500,2107.8,0,814600,402.4,97.6,500.3,500,5111.618,176.123,144619,775.0,225.5,0.0,1000,7103.018,200.0,413200,424.5,367.0
2025-01-05,16,2025-01-05,16:00,2813.985,0,500.0,300.0,500,2107.8,0,814600,406.7,93.4,500.3,500,5107.418,220.0,144619,776.4,224.0,0.0,1000,7101.518,220.0,413200,424.5,367.0
2025-01-05,17,2025-01-05,17:00,3172.992,0,500.0,300.2,500,2106.6,0,814600,414.8,85.5,500.1,500,5099.518,220.0,144619,776.6,223.6,0.0,1000,7101.118,220.0,413200,424.5,367.0
2025-01-05,18,2025-01-05,18:00,2995.124,0,500.0,300.1,500,2108.9,0,814600,159.0,93.3,748.1,500,5107.318,220.0,144619,777.9,222.5,0.0,1000,7100.018,220.0,413200,424.5,367.0
2025-01-05,19,2025-01-05,19:00,2995.124,0,500.0,300.1,500,2109.3,0,814600,165.2,94.3,740.6,500,5108.318,220.0,144619,771.7,228.7,0.0,1000,7106.218,220.0,413200,424.5,367.0
2025-01-05,20,2025-01-05,20:00,2995.124,0,500.0,300.1,500,2108.7,0,814600,173.5,95.3,731.3,500,5109.318,220.0,144619,763.4,237.0,0.0,1000,7114.518,220.0,413200,424.5,367.0
2025-01-05,21,2025-01-05,21:00,2995.124,0,500.0,300.2,500,2108.2,0,814600,185.8,95.8,718.6,500,5109.818,220.0,144619,751.1,249.3,0.0,1000,7126.818,220.0,413200,424.5,367.0
2025-01-05,22,2025-01-05,22:00,2945.886,0,500.0,300.2,500,2127.5,0,814600,246.0,104.2,650.1,500,5118.218,220.0,144619,703.8,296.5,0.0,1000,7174.018,220.0,413200,424.5,367.0
2025-01-05,23,2025-01-05,23:00,2939.952,0,500.0,300.1,500,2125.1,0,814600,392.8,107.4,500.5,500,5121.418,220.0,144619,697.3,303.0,0.0,1000,7180.518,220.0,413200,424.5,367.0
2025-01-06,00,2025-01-06,00:00,2995.124,0,500.0,300.1,500,2147.3,0,814600,395.4,104.8,500.0,500,5188.818,220.0,144619,709.9,290.3,0.0,1000,7237.818,220.0,413200,424.5,367.0
2025-01-06,01,2025-01-06,01:00,2813.985,0,500.0,300.1,500,2145.7,0,814600,393.4,106.6,500.1,500,5190.618,152.123,144619,709.8,290.7,0.0,1000,7238.218,161.875,413200,424.5,367.0
2025-01-06,02,2025-01-06,02:00,2813.985,0,500.0,300.0,500,2144.4,0,814600,393.3,106.7,500.0,500,5190.718,152.123,144619,709.9,290.6,0.0,1000,7238.118,157.5,413200,424.5,367.0
2025-01-06,03,2025-01-06,03:00,2813.985,0,500.0,300.0,500,2143.5,0,814600,393.0,107.0,500.0,500,5191.018,150.0,144619,709.6,290.6,0.0,1000,7238.118,157.5,413200,424.5,367.0
2025-01-06,04,2025-01-06,04:00,2813.985,0,500.0,300.0,500,2143.1,0,814600,393.0,107.0,500.0,500,5191.018,150.0,144619,709.4,290.7,0.0,1000,7238.218,156.6,413200,424.5,367.0
2025-01-06,05,2025-01-06,05:00,2813.985,0,500.0,300.0,500,2141.8,0,814600,393.0,107.0,500.0,500,5191.018,150.0,144619,741.4,258.8,0.0,1000,7206.318,157.5,413200,424.5,367.0
2025-01-06,06,2025-01-06,06:00,2813.985,0,500.0,300.0,500,2143.5,0,814600,395.1,104.9,500.0,500,5188.918,150.0,144619,744.3,256.2,0.0,1000,7203.718,160.0,413200,424.5,367.0
2025-01-06,07,2025-01-06,07:00,2846.757,0,500.0,300.1,500,2146.3,0,814600,398.9,101.1,500.0,500,5185.118,220.0,144619,744.0,256.4,0.0,1000,7203.918,220.0,413200,424.5,367.0
